"pvar","yearmat","sqid","mm","T98","ID"
NA,"2006","2026",NA,0,4865
0.81,"2006","2026",0.5875,0,4866
0.41,"2006","2026",0.5875,0.08,4867
0.55,"2006","2026",0.5875,0,4868
0.57,"2006","2026",0.5875,0,4869
0.5,"2006","2026",0.5875,0,4870
0.52,"2006","2026",0.5875,0,4871
0.67,"2006","2026",0.5875,0,4872
0.65,"2006","2026",0.5875,0,4873
0.61,"2006","2026",0.5875,0,4874
0.57,"2006","2026",0.5875,0,4875
0.6,"2006","2026",0.5875,0,4876
0.54,"2006","2026",0.5875,0,4877
0.56,"2006","2026",0.5875,0,4878
0.56,"2006","2026",0.5875,0,4879
0.49,"2006","2026",0.5875,0,4880
0.48,"2006","2026",0.5875,0,4881
0.57,"2006","2026",0.5875,0,4882
0.58,"2006","2026",0.5875,0,4883
0.53,"2006","2026",0.5875,0,4884
0.47,"2006","2999",0.5875,0,4885
0.37,"2006","2999",0.5875,0,4886
0.56,"2006","2999",0.5875,0,4887
0.58,"2006","2999",0.5875,0,4888
0.52,"2006","2999",0.5875,0.1,4889
0.44,"2006","2999",0.5875,0,4890
0.45,"2006","2999",0.5875,0.1,4891
0.595,"2006","2999",0.3875,0,4892
0.66,"2006","2999",0.3875,0,4893
0.655,"2006","2999",0.3875,0,4894
0.48,"2006","2999",0.5875,0.02,4895
0.34,"2006","2999",0.5875,0.08,4896
0.5,"2006","2999",0.5875,0,4897
0.58,"2006","2999",0.5875,0,4898
0.5,"2006","2999",0.5875,0,4899
0.46,"2006","2999",0.5875,0,4900
0.5,"2006","2999",0.5875,0.14,4901
0.43,"2006","2999",0.5875,0.1,4902
0.51,"2006","2999",0.5875,0,4903
0.52,"2006","2999",0.5875,0,4904
0.43,"2006","2999",0.5875,0,4905
0.38,"2006","2999",0.5875,0,4906
0.45,"2006","2999",0.5875,0.1,4907
0.56,"2006","2999",0.5875,0.08,4908
0.59,"2006","2999",0.5875,0,4909
0.53,"2006","2702",0.5875,0,4910
0.44,"2006","2702",0.5875,0,4911
0.47,"2006","2702",0.5875,0,4912
0.55,"2006","2702",0.5875,0,4913
0.56,"2006","2702",0.5875,0.16,4914
0.53,"2006","2702",0.5875,0,4915
0.46,"2006","2702",0.5875,0,4916
0.6,"2006","2702",0.5875,0,4917
0.67,"2006","2702",0.5875,0,4918
0.7,"2006","2702",0.5875,0.16,4919
0.62,"2006","2702",0.5875,0,4920
0.61,"2006","2702",0.5875,0,4921
0.53,"2006","2702",0.5875,0,4922
0.58,"2006","2702",0.5875,0,4923
0.61,"2006","2702",0.5875,0,4924
0.59,"2006","2702",0.5875,0,4925
0.55,"2006","2702",0.5875,0,4926
0.52,"2006","2702",0.5875,0,4927
0.54,"2006","2702",0.5875,0,4928
0.5,"2006","2702",0.5875,0,4929
0.53,"2006","2702",0.5875,0,4930
0.52,"2006","2702",0.5875,0,4931
0.55,"2006","2702",0.5875,0,4932
0.58,"2006","2702",0.5875,0,4933
0.57,"2006","2702",0.5875,0.28,4934
0.55,"2006","3052",0.5875,0.06,4935
0.51,"2006","3052",0.5875,0,4936
0.56,"2006","3052",0.5875,0.08,4937
0.56,"2006","3052",0.5875,0.06,4938
0.57,"2006","3052",0.5875,0,4939
0.54,"2006","3052",0.5875,0.14,4940
0.5,"2006","3052",0.5875,0.1,4941
0.49,"2006","3052",0.5875,0,4942
0.47,"2006","3052",0.5875,0,4943
0.59,"2006","3052",0.5875,0.16,4944
NA,"2006","3052",NA,0,4945
NA,"2006","3052",NA,0,4946
NA,"2006","3052",NA,0,4947
0.5,"2006","3052",0.5875,0,4948
0.61,"2006","3052",0.5875,0,4949
NA,"2006","3052",NA,0,4950
NA,"2006","3052",NA,0,4951
NA,"2006","3052",NA,0,4952
NA,"2006","3052",NA,0,4953
0.48,"2006","3052",0.5875,0,4954
0.61,"2006","2769",0.5875,0.52,4955
NA,"2006","2769",NA,0,4956
NA,"2006","2769",NA,0,4957
0.61,"2006","2769",0.5875,0,4958
0.43,"2006","2769",0.5875,0.08,4959
0.41,"2006","3052",0.5875,0.12,4960
0.46,"2006","3052",0.5875,0,4961
0.33,"2006","3052",0.5875,0,4962
0.35,"2006","3052",0.5875,0,4963
0.38,"2006","3052",0.5875,0,4964
0.47,"2006","2769",0.5875,0.4,4965
0.36,"2006","2769",0.5875,0,4966
0.26,"2006","2769",0.5875,0,4967
0.36,"2006","2769",0.5875,0,4968
0.45,"2006","2769",0.5875,0,4969
0.53,"2006","2769",0.5875,0.64,4970
0.35,"2006","2769",0.5875,0.08,4971
0.36,"2006","2769",0.5875,0.04,4972
0.43,"2006","2769",0.5875,0,4973
0.44,"2006","2769",0.5875,0,4974
0.54,"2006","2769",0.5875,0.16,4975
0.38,"2006","2769",0.5875,0,4976
0.34,"2006","2769",0.5875,0,4977
0.38,"2006","2769",0.5875,0,4978
0.44,"2006","2769",0.5875,0,4979
0.46,"2006","2769",0.5875,0,4980
0.38,"2006","2769",0.5875,0,4981
0.42,"2006","2769",0.5875,0,4982
0.48,"2006","2769",0.5875,0,4983
0.33,"2006","2769",0.5875,0,4984
NA,"2006","2265",NA,0.44,4985
NA,"2006","2265",NA,0.8,4986
NA,"2006","2265",NA,0.96,4987
NA,"2006","2265",NA,1,4988
NA,"2006","2265",NA,1,4989
NA,"2006","2265",NA,1,4990
NA,"2006","2265",NA,1,4991
NA,"2006","2265",NA,1,4992
NA,"2006","2265",NA,1,4993
NA,"2006","2265",NA,1,4994
NA,"2006","2265",NA,1,4995
NA,"2006","2265",NA,1,4996
NA,"2006","2265",NA,1,4997
NA,"2006","2265",NA,1,4998
NA,"2006","2265",NA,1,4999
NA,"2006","2265",NA,1,5000
0.83,"2006","2265",0.5875,1,5001
NA,"2006","2265",NA,1,5002
NA,"2006","2265",NA,1,5003
NA,"2006","2265",NA,1,5004
0.82,"2006","2265",0.5875,1,5005
0.8,"2006","2265",0.5875,0.84,5006
0.67,"2006","2265",0.5875,0.32,5007
0.57,"2006","2265",0.5875,0.76,5008
0.43,"2006","2265",0.5875,1,5009
NA,"2006","2534",NA,0,5010
NA,"2006","2534",NA,0,5011
NA,"2006","2534",NA,0,5012
NA,"2006","2534",NA,0,5013
NA,"2006","2534",NA,0,5014
NA,"2006","2798",NA,0,5015
NA,"2006","2798",NA,0,5016
NA,"2006","2798",NA,0,5017
NA,"2006","2798",NA,0,5018
NA,"2006","2798",NA,0,5019
0.78,"2006","2534",0.5875,0,5020
NA,"2006","2534",NA,0,5021
NA,"2006","2534",NA,0,5022
NA,"2006","2534",NA,0,5023
NA,"2006","2534",NA,0,5024
NA,"2006","2798",NA,0,5025
NA,"2006","2798",NA,0,5026
NA,"2006","2798",NA,0,5027
0.56,"2006","2798",0.5875,0,5028
NA,"2006","2798",NA,0,5029
NA,"2006","2534",NA,0,5030
NA,"2006","2534",NA,0,5031
NA,"2006","2534",NA,0.06,5032
0.55,"2006","2534",0.5875,0.14,5033
0.64,"2006","2534",0.5875,0,5034
0.71,"2006","2798",0.00625,0,5035
0.71,"2006","2798",0.00625,0.04,5036
0.725,"2006","2798",0.00625,0.06,5037
0.71,"2006","2798",0.00625,0,5038
0.68,"2006","2798",0.00625,0,5039
0.715,"2006","2534",0.00625,0,5040
0.71,"2006","2534",0.00625,0,5041
0.685,"2006","2534",0.00625,0.02,5042
0.665,"2006","2534",0.00625,0.14,5043
0.645,"2006","2534",0.00625,0,5044
0.755,"2006","2798",0.00625,0,5045
0.705,"2006","2798",0.00625,0.08,5046
0.67,"2006","2798",0.00625,0.06,5047
0.685,"2006","2798",0.00625,0,5048
0.65,"2006","2798",0.00625,0,5049
0.68,"2006","2534",0.2,0,5050
0.725,"2006","2534",0.00625,0,5051
0.695,"2006","2534",0.00625,0,5052
0.695,"2006","2534",0.00625,0,5053
0.67,"2006","2534",0.00625,0,5054
0.736666666666667,"2006","2798",0.2,0.04,5055
0.616666666666667,"2006","2798",0.2,0,5056
0.6,"2006","2798",0.2,0,5057
0.556666666666667,"2006","2798",0.2,0,5058
0.553333333333333,"2006","2798",0.2,0,5059
0.85,"2006","3267",0.3875,0.3,5060
0.74,"2006","3267",0.3875,0,5061
0.625,"2006","3267",0.3875,0,5062
0.65,"2006","3267",0.3875,0,5063
0.73,"2006","3267",0.3875,0,5064
0.845,"2006","3267",0.3875,0.28,5065
0.84,"2006","3267",0.3875,0,5066
0.845,"2006","3267",0.3875,0,5067
0.815,"2006","3267",0.3875,0,5068
0.74,"2006","3267",0.3875,0,5069
0.77,"2006","3267",0.3875,0,5070
0.81,"2006","3267",0.3875,0,5071
0.84,"2006","3267",0.3875,0,5072
0.87,"2006","3267",0.3875,0,5073
0.805,"2006","3267",0.3875,0,5074
0.77,"2006","3267",0.3875,0,5075
0.78,"2006","3267",0.3875,0,5076
0.845,"2006","3267",0.3875,0,5077
0.895,"2006","3267",0.3875,0,5078
0.84,"2006","3267",0.3875,0,5079
0.795,"2006","3267",0.3875,0,5080
0.855,"2006","3267",0.3875,0,5081
0.91,"2006","3267",0.3875,0,5082
0.935,"2006","3267",0.3875,0,5083
0.885,"2006","3267",0.3875,0,5084
0.76,"2006","3850",0.3875,0,5085
0.775,"2006","3850",0.3875,0,5086
0.83,"2006","3850",0.3875,0.06,5087
0.825,"2006","3850",0.3875,0.06,5088
0.773333333333333,"2006","3850",0.2,0,5089
0.785,"2006","3850",0.3875,0,5090
0.85,"2006","3850",0.3875,0,5091
0.85,"2006","3850",0.3875,0,5092
0.83,"2006","3850",0.3875,0.14,5093
0.825,"2006","3850",0.3875,0.04,5094
0.815,"2006","3850",0.3875,0,5095
0.795,"2006","3850",0.3875,0,5096
0.84,"2006","3850",0.3875,0,5097
0.81,"2006","3850",0.3875,0,5098
0.82,"2006","3850",0.3875,0.04,5099
0.765,"2006","3850",0.3875,0,5100
0.76,"2006","3850",0.3875,0.02,5101
0.805,"2006","3850",0.3875,0,5102
0.82,"2006","3850",0.3875,0,5103
0.8,"2006","3850",0.3875,0.18,5104
0.75,"2006","3850",0.3875,0.04,5105
0.81,"2006","3850",0.3875,0.04,5106
0.785,"2006","3850",0.3875,0,5107
0.835,"2006","3850",0.3875,0,5108
0.86,"2006","3850",0.3875,0,5109
0.62,"2007","843",-0.05625,0.06,5110
0.67,"2007","843",-0.05625,0.1,5111
0.685,"2007","843",-0.05625,0.04,5112
0.7,"2007","843",-0.05625,0.02,5113
NA,"2007","843",NA,0.06,5114
0.645,"2007","843",-0.05625,0,5115
0.61,"2007","843",-0.05625,0,5116
0.6,"2007","843",-0.05625,0.08,5117
0.64,"2007","843",-0.05625,0,5118
0.815,"2007","843",-0.05625,0,5119
0.426666666666667,"2007","843",0.2375,0,5120
0.413333333333333,"2007","843",0.2375,0,5121
0.446666666666667,"2007","843",0.2375,0,5122
0.53,"2007","843",0.2375,0,5123
0.633333333333333,"2007","843",0.2375,0,5124
0.47,"2007","843",0.2375,0,5125
0.45,"2007","843",0.2375,0,5126
0.483333333333333,"2007","843",0.2375,0,5127
0.556666666666667,"2007","843",0.2375,0,5128
0.573333333333333,"2007","843",0.2375,0,5129
0.46,"2007","843",0.2375,0,5130
0.44,"2007","843",0.2375,0,5131
0.503333333333333,"2007","843",0.2375,0,5132
0.613333333333333,"2007","843",0.2375,0,5133
0.533333333333333,"2007","843",0.2375,0,5134
0.435,"2007","972",0.09375,0,5135
0.375,"2007","972",0.09375,0,5136
0.38,"2007","972",0.09375,0,5137
0.386666666666667,"2007","972",0.170833333333333,0.12,5138
0.46,"2007","972",0.170833333333333,0.06,5139
0.405,"2007","972",0.09375,0.04,5140
0.35,"2007","972",0.09375,0,5141
0.365,"2007","972",0.09375,0,5142
0.465,"2007","972",0.09375,0.06,5143
0.5225,"2007","972",0.09375,0,5144
0.3925,"2007","972",0.09375,0,5145
0.365,"2007","972",0.09375,0,5146
0.42,"2007","972",0.09375,0,5147
0.44,"2007","972",0.09375,0,5148
0.485,"2007","972",0.09375,0,5149
0.4475,"2007","972",0.09375,0,5150
0.42,"2007","972",0.09375,0,5151
0.425,"2007","972",0.09375,0,5152
0.445,"2007","972",0.09375,0,5153
0.5375,"2007","972",0.09375,0,5154
0.485,"2007","972",0.09375,0,5155
0.47,"2007","972",0.09375,0,5156
0.47,"2007","972",0.09375,0,5157
0.4725,"2007","972",0.09375,0,5158
0.585,"2007","972",0.09375,0,5159
0.373333333333333,"2007","1548",0.2375,0.02,5160
0.36,"2007","1548",0.2375,0.02,5161
0.376666666666667,"2007","1548",0.2375,0,5162
0.45,"2007","1548",0.2375,0,5163
0.8,"2007","1548",0.2375,0,5164
0.39,"2007","1548",0.2375,0.02,5165
0.38,"2007","1548",0.2375,0,5166
0.41,"2007","1548",0.2375,0.08,5167
0.44,"2007","1548",0.2375,0,5168
0.703333333333333,"2007","1548",0.2375,0.2,5169
0.615,"2007","1490",-0.05625,0,5170
0.63,"2007","1490",-0.05625,0,5171
0.63,"2007","1490",-0.05625,0.04,5172
0.64,"2007","1490",-0.05625,0,5173
0.78,"2007","1548",0.2375,0,5174
0.665,"2007","1548",-0.05625,0,5175
0.635,"2007","1548",-0.05625,0,5176
0.595,"2007","1548",-0.05625,0,5177
0.715,"2007","1548",-0.05625,0,5178
0.935,"2007","1490",-0.05625,0,5179
0.87,"2007","1490",-0.05625,0,5180
0.71,"2007","1490",-0.05625,0,5181
0.65,"2007","1490",-0.05625,0,5182
0.65,"2007","1548",-0.05625,0,5183
0.815,"2007","1548",-0.05625,0,5184
0.436666666666667,"2007","1548",0.116666666666667,0,5185
0.453333333333333,"2007","1548",0.116666666666667,0,5186
0.48,"2007","1548",0.116666666666667,0.04,5187
0.483333333333333,"2007","1490",0.116666666666667,0.02,5188
0.496666666666667,"2007","1490",0.116666666666667,0,5189
0.436666666666667,"2007","1490",0.116666666666667,0.06,5190
0.426666666666667,"2007","1490",0.116666666666667,0,5191
0.416666666666667,"2007","1548",0.116666666666667,0,5192
0.403333333333333,"2007","1548",0.116666666666667,0,5193
0.476666666666667,"2007","1548",0.116666666666667,0,5194
0.466666666666667,"2007","1548",0.116666666666667,0,5195
0.443333333333333,"2007","1548",0.116666666666667,0.08,5196
0.383333333333333,"2007","1490",0.116666666666667,0.02,5197
0.383333333333333,"2007","1490",0.116666666666667,0,5198
0.48,"2007","1490",0.116666666666667,0,5199
0.51,"2007","1490",0.116666666666667,0,5200
0.463333333333333,"2007","1490",0.116666666666667,0,5201
0.45,"2007","1490",0.116666666666667,0,5202
0.443333333333333,"2007","1490",0.116666666666667,0,5203
0.506666666666667,"2007","1490",0.116666666666667,0.02,5204
0.443333333333333,"2007","486",0.170833333333333,0,5205
0.446666666666667,"2007","486",0.170833333333333,0,5206
0.516666666666667,"2007","486",0.170833333333333,0,5207
0.5,"2007","486",0.170833333333333,0.02,5208
0.463333333333333,"2007","486",0.170833333333333,0.1,5209
0.52,"2007","486",0.116666666666667,0,5210
0.5,"2007","486",0.116666666666667,0,5211
0.51,"2007","486",0.116666666666667,0,5212
0.486666666666667,"2007","486",0.116666666666667,0.02,5213
0.52,"2007","486",0.116666666666667,0.02,5214
0.5775,"2007","486",0.09375,0,5215
0.5625,"2007","486",0.09375,0,5216
0.51,"2007","486",0.09375,0,5217
0.495,"2007","486",0.09375,0,5218
0.45,"2007","486",0.170833333333333,0,5219
0.595,"2007","486",0.09375,0,5220
0.52,"2007","486",0.09375,0,5221
0.46,"2007","486",0.09375,0,5222
0.485,"2007","486",0.09375,0,5223
0.5075,"2007","486",0.09375,0,5224
0.5175,"2007","486",0.09375,0,5225
0.5,"2007","486",0.09375,0,5226
0.48,"2007","486",0.09375,0,5227
0.4875,"2007","486",0.09375,0,5228
0.5625,"2007","486",0.09375,0,5229
0.5325,"2007","859",0.09375,0,5230
0.545,"2007","859",0.09375,0,5231
0.5575,"2007","859",0.09375,0,5232
0.6475,"2007","859",0.09375,0,5233
0.6625,"2007","859",0.09375,0,5234
0.486666666666667,"2007","859",0.2375,0,5235
0.426666666666667,"2007","859",0.2375,0,5236
0.503333333333333,"2007","859",0.2375,0,5237
0.546666666666667,"2007","859",0.2375,0,5238
0.52,"2007","859",0.2375,0,5239
0.615,"2007","859",0.09375,0,5240
0.61,"2007","859",0.09375,0,5241
0.5525,"2007","859",0.09375,0,5242
0.575,"2007","859",0.09375,0,5243
0.5975,"2007","859",0.09375,0,5244
0.6075,"2007","859",0.09375,0,5245
0.483333333333333,"2007","859",0.2375,0,5246
0.52,"2007","859",0.2375,0,5247
0.57,"2007","859",0.2375,0.02,5248
0.526666666666667,"2007","859",0.2375,0,5249
0.6675,"2007","859",0.09375,0,5250
0.5775,"2007","859",0.09375,0,5251
0.53,"2007","859",0.09375,0,5252
0.5475,"2007","859",0.09375,0,5253
0.5475,"2007","859",0.09375,0,5254
0.6125,"2007","2904",0.09375,1,5255
0.5725,"2007","2904",0.09375,1,5256
0.5475,"2007","2904",0.09375,1,5257
0.5825,"2007","2904",0.09375,1,5258
0.6125,"2007","2904",0.09375,1,5259
0.6175,"2007","2904",0.09375,1,5260
0.5875,"2007","2904",0.09375,1,5261
0.5575,"2007","2904",0.09375,1,5262
0.57,"2007","2904",0.09375,1,5263
0.5475,"2007","2904",0.09375,1,5264
0.5475,"2007","2904",0.09375,0.96,5265
0.5475,"2007","2904",0.09375,0.96,5266
0.5325,"2007","2904",0.09375,0.96,5267
0.51,"2007","2904",0.09375,1,5268
0.5625,"2007","2904",0.09375,1,5269
0.71,"2007","2904",0.09375,1,5270
0.765,"2007","2904",0.09375,1,5271
0.73,"2007","2904",0.09375,1,5272
0.635,"2007","2904",0.09375,1,5273
0.59,"2007","2904",0.09375,1,5274
0.515,"2007","2904",0.09375,1,5275
0.5425,"2007","2904",0.09375,1,5276
0.545,"2007","2904",0.09375,1,5277
0.5375,"2007","2904",0.09375,1,5278
0.5225,"2007","2904",0.09375,1,5279
0.546666666666667,"2007","2030",0.170833333333333,0,5280
0.606666666666667,"2007","2030",0.170833333333333,0,5281
0.7,"2007","2030",0.170833333333333,0.02,5282
0.666666666666667,"2007","2030",0.170833333333333,0.2,5283
0.7,"2007","2030",0.09375,0.4,5284
1,"2007","2030",0.2375,0,5285
1,"2007","2030",0.2375,0,5286
1,"2007","2030",0.2375,0,5287
1,"2007","2030",0.2375,0,5288
1,"2007","2030",0.2375,0.24,5289
1,"2007","2030",0.09375,0,5290
1,"2007","2030",0.09375,0,5291
1,"2007","2030",0.09375,0,5292
0.995,"2007","2030",0.09375,0,5293
0.9775,"2007","2030",0.09375,0,5294
0.9675,"2007","2030",0.09375,0,5295
0.9825,"2007","2030",0.09375,0,5296
0.965,"2007","2030",0.09375,0.32,5297
0.9325,"2007","2030",0.09375,0.04,5298
0.95,"2007","2030",0.09375,0,5299
0.8625,"2007","2030",0.09375,0,5300
0.87,"2007","2030",0.09375,0,5301
0.82,"2007","2030",0.34375,0.12,5302
0.815,"2007","2030",0.34375,0.48,5303
0.94,"2007","2030",0.09375,0,5304
0.745,"2007","1637",0.34375,0,5305
0.58,"2007","1637",0.425,0,5306
0.47,"2007","1637",0.825,0,5307
0.49,"2007","1637",0.825,0,5308
0.78,"2007","1637",0.2375,0,5309
0.546666666666667,"2007","4188",0.170833333333333,0.1,5310
0.59,"2007","4188",0.170833333333333,0.12,5311
0.576666666666667,"2007","4188",0.170833333333333,0,5312
0.56,"2007","4188",0.170833333333333,0,5313
0.503333333333333,"2007","4188",0.170833333333333,0,5314
0.62,"2007","1637",0.170833333333333,0,5315
0.565,"2007","1637",0.24375,0,5316
0.586666666666667,"2007","1637",0.170833333333333,0,5317
0.54,"2007","1637",0.170833333333333,0,5318
0.513333333333333,"2007","1637",0.170833333333333,0,5319
0.576666666666667,"2007","4188",0.170833333333333,0.26,5320
0.606666666666667,"2007","4188",0.170833333333333,0.06,5321
0.56,"2007","4188",0.170833333333333,0,5322
0.54,"2007","4188",0.170833333333333,0,5323
0.536666666666667,"2007","4188",0.170833333333333,0,5324
0.54,"2007","1637",0.170833333333333,0,5325
0.583333333333333,"2007","1637",0.170833333333333,0,5326
0.566666666666667,"2007","1637",0.170833333333333,0,5327
0.536666666666667,"2007","1637",0.170833333333333,0,5328
0.54,"2007","1637",0.170833333333333,0,5329
0.5,"2007","4188",0.170833333333333,0.06,5330
0.55,"2007","4188",0.170833333333333,0.08,5331
0.553333333333333,"2007","4188",0.170833333333333,0,5332
0.58,"2007","4188",0.170833333333333,0,5333
0.523333333333333,"2007","4188",0.170833333333333,0,5334
0.46,"2007","1637",0.116666666666667,0,5335
0.483333333333333,"2007","1637",0.116666666666667,0,5336
0.506666666666667,"2007","1637",0.116666666666667,0,5337
0.49,"2007","1637",0.116666666666667,0,5338
0.49,"2007","1637",0.116666666666667,0,5339
0.436666666666667,"2007","4188",0.116666666666667,0.02,5340
0.446666666666667,"2007","4188",0.116666666666667,0,5341
0.48,"2007","4188",0.116666666666667,0,5342
0.463333333333333,"2007","4188",0.116666666666667,0,5343
0.426666666666667,"2007","4188",0.116666666666667,0,5344
0.436666666666667,"2007","1637",0.116666666666667,0,5345
0.453333333333333,"2007","1637",0.116666666666667,0,5346
0.44,"2007","1637",0.116666666666667,0.1,5347
0.453333333333333,"2007","1637",0.116666666666667,0,5348
0.436666666666667,"2007","1637",0.116666666666667,0,5349
0.433333333333333,"2007","4188",0.116666666666667,0,5350
0.426666666666667,"2007","4188",0.116666666666667,0,5351
0.45,"2007","4188",0.116666666666667,0,5352
0.466666666666667,"2007","4188",0.116666666666667,0,5353
0.473333333333333,"2007","4188",0.116666666666667,0,5354
0.44,"2007","3764",0.116666666666667,1,5355
0.42,"2007","3764",0.116666666666667,0.92,5356
0.456666666666667,"2007","3764",0.116666666666667,0.32,5357
0.493333333333333,"2007","3764",0.116666666666667,0.12,5358
0.473333333333333,"2007","3764",0.116666666666667,0.56,5359
0.65,"2007","3764",0.170833333333333,1,5360
0.556666666666667,"2007","3764",0.170833333333333,0.88,5361
0.536666666666667,"2007","3764",0.170833333333333,0.56,5362
0.533333333333333,"2007","3764",0.170833333333333,0.36,5363
0.506666666666667,"2007","3764",0.170833333333333,0.68,5364
0.583333333333333,"2007","2598",0.170833333333333,0,5365
0.53,"2007","2598",0.170833333333333,0,5366
0.645,"2007","2598",-0.15625,0,5367
0.66,"2007","2598",-0.15625,0,5368
0.715,"2007","2598",-0.15625,0.08,5369
0.553333333333333,"2007","3764",0.170833333333333,1,5370
0.483333333333333,"2007","3764",0.170833333333333,1,5371
0.5,"2007","3764",0.170833333333333,0,5372
0.536666666666667,"2007","3764",0.170833333333333,0.92,5373
0.53,"2007","3764",0.170833333333333,0.8,5374
0.586666666666667,"2007","2598",0.170833333333333,0.04,5375
0.66,"2007","2598",-0.15625,0.32,5376
0.58,"2007","2598",-0.15625,0.56,5377
0.64,"2007","2598",-0.15625,0.8,5378
0.71,"2007","2598",-0.15625,0.4,5379
0.5675,"2007","3764",0.09375,1,5380
0.555,"2007","3764",0.09375,1,5381
0.545,"2007","3764",0.09375,0.68,5382
0.545,"2007","3764",0.09375,1,5383
0.51,"2007","3764",0.09375,1,5384
0.705,"2007","3161",-0.15625,0.6,5385
0.7,"2007","3161",-0.15625,0.76,5386
0.67,"2007","3161",-0.15625,1,5387
0.665,"2007","3161",-0.15625,1,5388
0.665,"2007","3161",-0.15625,1,5389
0.55,"2007","2598",0.09375,0.84,5390
0.5575,"2007","2598",0.09375,0.24,5391
0.535,"2007","2598",0.09375,0.08,5392
0.5075,"2007","2598",0.09375,0.24,5393
0.4825,"2007","2598",0.09375,0.24,5394
0.765,"2007","3764",-0.15625,1,5395
0.77,"2007","3764",-0.15625,1,5396
0.745,"2007","3764",-0.15625,1,5397
0.67,"2007","3764",-0.15625,1,5398
0.59,"2007","3764",-0.15625,1,5399
0.535,"2007","3161",0.09375,0.24,5400
0.525,"2007","3161",0.09375,0.04,5401
0.56,"2007","3161",0.09375,0.92,5402
0.54,"2007","3161",0.09375,0.76,5403
0.535,"2007","3161",0.09375,0.52,5404
0.533333333333333,"2007","2598",-0.15,0.28,5405
0.69,"2007","2598",-0.15625,0,5406
0.68,"2007","2598",-0.15625,0,5407
0.575,"2007","2598",-0.15625,0.12,5408
0.555,"2007","2598",-0.15625,0.28,5409
0.616666666666667,"2007","3161",0.116666666666667,0.12,5410
0.596666666666667,"2007","3161",0.116666666666667,0.2,5411
0.586666666666667,"2007","3161",0.116666666666667,0.88,5412
0.553333333333333,"2007","3161",0.116666666666667,0.76,5413
0.566666666666667,"2007","3161",0.116666666666667,0.52,5414
0.46,"2007","2598",0.24375,0,5415
0.435,"2007","2598",0.24375,0,5416
0.425,"2007","2598",0.24375,0,5417
0.42,"2007","2598",0.24375,0,5418
0.39,"2007","2598",0.24375,0.44,5419
0.63,"2007","1781",0.116666666666667,0,5420
0.606666666666667,"2007","1781",0.116666666666667,0,5421
0.586666666666667,"2007","1781",0.116666666666667,0,5422
0.543333333333333,"2007","1781",0.116666666666667,0,5423
0.603333333333333,"2007","1781",0.116666666666667,0,5424
0.47,"2007","3161",0.24375,0.22,5425
0.475,"2007","3161",0.24375,0.92,5426
0.4,"2007","3161",0.24375,1,5427
0.37,"2007","3161",0.24375,1,5428
0.375,"2007","3161",0.24375,1,5429
0.603333333333333,"2007","1781",0.116666666666667,0,5430
0.583333333333333,"2007","1781",0.116666666666667,0,5431
0.57,"2007","1781",0.116666666666667,0,5432
0.47,"2007","1781",0.24375,0,5433
0.505,"2007","1781",0.24375,0.04,5434
0.405,"2007","3161",0.24375,1,5435
0.48,"2007","3161",0.24375,1,5436
0.355,"2007","3161",0.24375,1,5437
0.33,"2007","3161",0.24375,1,5438
0.325,"2007","3161",0.24375,1,5439
0.603333333333333,"2007","1781",0.116666666666667,0,5440
0.583333333333333,"2007","1781",0.116666666666667,0,5441
0.556666666666667,"2007","1781",0.116666666666667,0,5442
0.573333333333333,"2007","1781",0.116666666666667,0,5443
0.616666666666667,"2007","1781",0.116666666666667,0,5444
0.463333333333333,"2007","1781",0.170833333333333,0,5445
0.426666666666667,"2007","1781",0.170833333333333,0,5446
0.35,"2007","1781",0.24375,0,5447
0.35,"2007","1781",0.24375,0,5448
0.335,"2007","1781",0.24375,0,5449
0.61,"2007","1781",0.116666666666667,0,5450
0.586666666666667,"2007","1781",0.116666666666667,0,5451
0.576666666666667,"2007","1781",0.116666666666667,0,5452
0.59,"2007","1781",0.116666666666667,0,5453
0.68,"2007","1781",0.116666666666667,0,5454
0.476666666666667,"2007","2450",0.170833333333333,0,5455
0.5,"2007","2450",0.170833333333333,0.1,5456
0.463333333333333,"2007","2450",0.170833333333333,0.14,5457
0.426666666666667,"2007","2450",0.170833333333333,0,5458
0.503333333333333,"2007","2450",0.170833333333333,0.06,5459
0.52,"2007","2450",0.170833333333333,0,5460
0.503333333333333,"2007","2450",0.170833333333333,0,5461
0.5,"2007","2450",0.170833333333333,0.06,5462
0.54,"2007","2450",0.170833333333333,0,5463
0.563333333333333,"2007","2450",0.170833333333333,0,5464
0.52,"2007","2450",0.170833333333333,0,5465
0.52,"2007","2450",0.170833333333333,0,5466
0.52,"2007","2450",0.170833333333333,0.1,5467
0.526666666666667,"2007","2450",0.170833333333333,0,5468
0.51,"2007","2450",0.170833333333333,0,5469
0.473333333333333,"2007","2450",0.170833333333333,0,5470
0.46,"2007","2450",0.170833333333333,0,5471
0.486666666666667,"2007","2450",0.170833333333333,0,5472
0.473333333333333,"2007","2450",0.170833333333333,0,5473
0.44,"2007","2450",0.170833333333333,0,5474
0.44,"2007","2450",0.09375,0,5475
0.49,"2007","2450",0.09375,0.02,5476
0.53,"2007","2450",0.09375,0.04,5477
0.46,"2007","2450",0.170833333333333,0,5478
0.42,"2007","2450",0.170833333333333,0,5479
0.49,"2007","2018",0.170833333333333,0.2,5480
